index,age,begin_month,car,career,cluster,days_income,days_unemployed,edu_type,email,family_size,family_type,gender,house_type,income_per,income_total,income_type,month_birth,month_unemployed,occyp_type,phone,reality,week_birth,week_unemployed,work_phone,credit
11088,54,11.0,1,0,9,4.461187667294538,19812,2,1,2.0,1,1,2,45000.0,90000.0,2,6.0,0.0,4,2,1,0.0,2.0,1,1.0
11089,44,44.0,1,5,26,11.00244498777506,14377,1,1,3.0,1,1,2,67500.0,202500.0,2,6.0,11.0,1,1,1,1.0,1.0,2,2.0
11090,38,41.0,2,6,1,24.44176222088111,11762,2,1,3.0,1,2,2,135000.0,405000.0,3,4.0,8.0,8,1,1,3.0,0.0,1,2.0
11091,25,32.0,2,0,10,33.86004514672686,9071,3,1,2.0,1,1,3,157500.0,315000.0,1,6.0,2.0,6,1,1,0.0,3.0,2,2.0
11092,28,8.0,2,7,27,25.66735112936345,7935,1,1,3.0,1,1,2,112500.0,337500.0,2,3.0,0.0,1,1,1,2.0,1.0,1,2.0
11093,48,50.0,1,11,16,6.183300508404709,13395,2,1,2.0,1,1,2,67500.0,135000.0,1,11.0,2.0,4,1,1,0.0,1.0,1,2.0
11094,52,16.0,1,15,35,1.3045053750452953,13563,2,1,2.0,1,1,2,16200.0,32400.0,3,4.0,8.0,3,1,2,2.0,1.0,1,2.0
11095,40,25.0,1,13,30,10.478890351321251,9626,2,1,2.0,1,1,2,103500.0,207000.0,2,9.0,8.0,1,1,1,2.0,3.0,1,1.0
11096,42,55.0,2,18,33,8.129714105053973,8561,2,1,1.0,3,1,2,180000.0,180000.0,1,7.0,9.0,6,1,1,1.0,3.0,1,0.0
11097,30,5.0,1,3,9,7.394626571358146,9743,2,1,2.0,1,1,2,45000.0,90000.0,2,5.0,0.0,15,1,1,1.0,3.0,1,2.0
11098,25,9.0,2,3,2,21.182451515722086,8336,2,1,2.0,1,2,2,112500.0,225000.0,2,3.0,1.0,2,1,1,2.0,2.0,1,2.0
11099,26,39.0,2,0,32,15.822784810126583,9440,1,1,3.0,1,1,2,52500.0,157500.0,2,11.0,2.0,4,1,1,1.0,0.0,1,0.0
11100,54,39.0,1,0,9,4.492811501597444,20032,2,1,2.0,2,1,2,45000.0,90000.0,4,7.0,7.0,10,1,2,1.0,1.0,1,1.0
11101,37,12.0,1,19,16,6.4426839744201585,6698,2,1,2.0,1,2,2,67500.0,135000.0,2,4.0,7.0,2,1,2,3.0,0.0,1,2.0
11102,59,18.0,1,0,25,22.92091127986664,21596,2,1,1.0,5,1,2,495000.0,495000.0,4,11.0,11.0,10,2,2,1.0,1.0,1,2.0
11103,32,24.0,1,7,24,16.950893774399013,8791,1,1,2.0,1,1,2,123750.0,247500.0,3,5.0,5.0,6,1,1,2.0,3.0,1,2.0
11104,44,34.0,1,5,8,21.875337582370097,14220,1,1,2.0,1,2,2,202500.0,405000.0,1,5.0,6.0,7,2,2,2.0,3.0,1,0.0
11105,51,7.0,1,0,31,6.0270009643201545,18666,2,1,2.0,1,1,2,56250.0,112500.0,4,10.0,10.0,10,2,2,2.0,2.0,1,2.0
11106,51,54.0,1,5,16,6.486019025655809,16700,2,1,2.0,1,1,2,67500.0,135000.0,2,1.0,4.0,6,1,1,3.0,1.0,1,0.0
11107,27,20.0,1,7,32,12.120046171604463,7179,2,1,3.0,1,1,2,52500.0,157500.0,2,0.0,11.0,4,2,1,1.0,1.0,2,2.0
11108,37,16.0,1,19,16,6.4426839744201585,6698,2,1,2.0,1,2,2,67500.0,135000.0,2,4.0,7.0,2,1,2,3.0,0.0,1,2.0
11109,40,11.0,1,7,0,6.447360880279672,12127,2,1,3.0,2,1,2,37500.0,112500.0,2,0.0,8.0,6,2,1,0.0,0.0,2,2.0
11110,48,5.0,1,5,16,6.839945280437757,16017,2,1,2.0,1,1,2,67500.0,135000.0,1,7.0,5.0,2,1,2,1.0,0.0,1,1.0
11111,38,37.0,1,6,35,4.410143329658214,11644,2,1,4.0,1,1,2,18000.0,72000.0,2,10.0,4.0,4,1,2,1.0,3.0,1,1.0
11112,61,35.0,2,0,31,5.0344580685581315,22346,2,1,2.0,1,1,2,56250.0,112500.0,4,0.0,0.0,10,1,1,0.0,0.0,1,2.0
11113,25,18.0,1,5,30,18.975417190023325,7484,2,1,2.0,1,2,2,105750.0,211500.0,2,10.0,9.0,4,2,2,2.0,1.0,1,2.0
11114,46,19.0,1,4,23,9.5627689528768,15225,2,1,2.0,2,1,2,90000.0,180000.0,2,3.0,3.0,15,1,2,0.0,3.0,1,1.0
11115,59,33.0,1,32,34,6.759395559828161,9901,1,1,1.0,5,1,2,225000.0,225000.0,1,11.0,6.0,2,2,2,0.0,2.0,2,1.0
11116,31,38.0,1,6,0,9.696882631805774,9352,3,1,4.0,1,1,3,33750.0,135000.0,3,3.0,11.0,6,2,1,2.0,0.0,2,2.0
11117,62,2.0,1,0,4,13.783145182462588,22854,2,1,1.0,5,1,2,315000.0,315000.0,4,5.0,5.0,10,2,2,0.0,0.0,1,1.0
11118,26,29.0,2,3,34,20.674446384269043,8497,1,1,1.0,4,1,3,225000.0,225000.0,1,11.0,7.0,6,1,2,0.0,1.0,1,2.0
11119,30,10.0,1,4,16,10.736440273580405,9434,2,1,2.0,1,1,2,67500.0,135000.0,2,6.0,2.0,14,1,1,0.0,3.0,1,1.0
11120,35,51.0,1,0,23,13.757260776520942,12810,2,1,2.0,4,2,2,90000.0,180000.0,2,11.0,7.0,2,1,2,1.0,2.0,1,2.0
11121,36,11.0,1,10,32,7.886896068236257,9759,1,1,3.0,1,2,2,45000.0,135000.0,2,3.0,1.0,1,1,2,3.0,2.0,1,2.0
11122,58,45.0,1,0,16,6.32081655585729,21358,2,1,2.0,1,1,2,67500.0,135000.0,4,3.0,3.0,10,1,2,3.0,3.0,1,2.0
11123,55,42.0,1,22,20,5.895683580609751,12175,2,1,3.0,1,1,2,55500.0,166500.0,2,1.0,9.0,1,2,2,2.0,3.0,1,2.0
11124,30,22.0,2,7,26,15.78255151249452,8556,1,1,4.0,1,2,2,54000.0,216000.0,3,10.0,9.0,5,1,2,0.0,2.0,1,2.0
11125,27,23.0,1,0,9,9.126863401277761,9861,2,1,3.0,1,1,2,30000.0,90000.0,4,4.0,4.0,10,1,1,0.0,0.0,1,2.0
11126,57,48.0,1,0,31,5.338331593432666,21074,2,1,2.0,1,1,2,56250.0,112500.0,4,6.0,6.0,10,1,2,2.0,2.0,1,2.0
11127,43,57.0,1,9,2,11.686490417077858,12599,1,1,2.0,4,1,2,112500.0,225000.0,1,2.0,11.0,1,1,2,3.0,3.0,1,1.0
11128,28,4.0,2,4,5,13.7059598287784,8722,1,1,2.0,1,2,3,83250.0,166500.0,2,11.0,2.0,6,1,1,2.0,2.0,2,1.0
11129,59,18.0,1,0,23,8.246666972098776,21827,2,1,2.0,1,1,2,90000.0,180000.0,4,7.0,7.0,10,1,2,2.0,2.0,1,2.0
11130,32,28.0,1,1,0,10.873942811115587,11099,2,1,5.0,1,2,3,27000.0,135000.0,2,7.0,9.0,2,1,1,3.0,1.0,1,2.0
11131,40,8.0,2,12,26,11.629108951829647,10114,1,1,4.0,1,1,2,56250.0,225000.0,3,11.0,1.0,8,1,2,0.0,0.0,1,0.0
11132,43,16.0,2,6,10,17.127011744236626,13558,3,1,2.0,1,2,2,157500.0,315000.0,2,4.0,7.0,3,2,2,2.0,0.0,1,0.0
11133,40,36.0,1,7,31,6.435558606487043,11815,1,1,2.0,3,1,2,56250.0,112500.0,1,8.0,9.0,14,1,1,0.0,3.0,2,2.0
11134,23,18.0,1,2,20,19.601437438745506,7683,3,1,3.0,1,1,2,60000.0,180000.0,2,5.0,4.0,1,1,2,0.0,1.0,1,1.0
11135,43,58.0,1,23,20,8.316221765913758,7280,3,2,5.0,1,1,4,40500.0,202500.0,2,11.0,2.0,8,2,2,3.0,0.0,1,1.0
11136,44,6.0,1,3,11,7.6587053951324675,14911,2,1,1.0,3,1,2,135000.0,135000.0,2,2.0,5.0,4,1,2,0.0,2.0,1,2.0
11137,31,32.0,1,5,11,10.052122114668652,9466,3,1,1.0,4,1,5,135000.0,135000.0,2,9.0,3.0,9,1,1,3.0,0.0,1,2.0
11138,65,31.0,1,0,19,3.550369570633668,24082,2,1,1.0,3,1,2,85500.0,85500.0,4,10.0,10.0,10,2,1,0.0,0.0,1,2.0
11139,68,45.0,1,0,31,4.53245235888965,24821,4,1,2.0,1,1,2,56250.0,112500.0,4,11.0,11.0,10,1,2,1.0,1.0,1,2.0
11140,47,0.0,1,10,2,10.646351850099366,13616,2,1,2.0,1,1,2,112500.0,225000.0,2,3.0,9.0,1,1,2,2.0,1.0,1,0.0
11141,26,23.0,1,0,34,23.40337008529228,9614,2,1,1.0,4,2,2,225000.0,225000.0,4,8.0,8.0,10,1,2,1.0,1.0,1,2.0
11142,59,54.0,1,0,16,6.236429990298887,21647,2,1,2.0,1,1,2,67500.0,135000.0,4,1.0,1.0,10,1,2,0.0,0.0,1,1.0
11143,60,12.0,1,0,9,4.0681643538398955,22123,2,2,2.0,1,1,2,45000.0,90000.0,4,5.0,5.0,10,1,2,0.0,0.0,1,1.0
11144,43,12.0,1,20,31,4.776056039057525,8373,2,1,2.0,4,1,2,56250.0,112500.0,3,4.0,3.0,6,1,1,0.0,0.0,1,2.0
11145,53,27.0,1,4,33,8.067940552016985,17945,2,1,1.0,4,1,2,171000.0,171000.0,3,4.0,10.0,2,1,1,3.0,3.0,1,2.0
11146,51,45.0,1,1,8,23.062730627306273,18140,2,1,2.0,1,1,2,225000.0,450000.0,2,3.0,4.0,2,1,1,1.0,3.0,1,2.0
11147,61,4.0,1,35,31,2.9290242245868234,9596,2,1,2.0,1,1,2,51750.0,103500.0,2,4.0,7.0,3,2,2,1.0,2.0,2,1.0
11148,35,4.0,1,1,24,20.1763562995068,12256,2,1,2.0,1,1,1,135000.0,270000.0,1,7.0,0.0,3,1,1,3.0,2.0,1,2.0
11149,38,20.0,1,6,2,14.432862517732683,11633,3,1,2.0,1,2,2,117000.0,234000.0,2,8.0,3.0,7,2,1,1.0,1.0,2,0.0
11150,67,41.0,1,0,31,4.001293347344596,24742,2,1,2.0,1,2,2,49500.0,99000.0,4,8.0,8.0,10,1,2,2.0,2.0,1,2.0
11151,53,34.0,1,3,10,15.131863380890618,18555,2,1,2.0,1,2,2,157500.0,315000.0,2,8.0,6.0,2,1,2,0.0,2.0,1,0.0
11152,31,10.0,1,2,31,9.182174338883447,10612,1,1,2.0,1,1,2,56250.0,112500.0,2,9.0,5.0,6,1,2,1.0,0.0,2,2.0
11153,26,49.0,2,7,26,16.346464320309977,6632,1,1,3.0,1,1,5,67500.0,202500.0,2,5.0,5.0,2,1,1,2.0,3.0,1,2.0
11154,44,15.0,2,2,17,20.67539627842867,15346,1,1,2.0,1,2,2,180000.0,360000.0,2,5.0,7.0,5,1,1,3.0,0.0,2,2.0
11155,51,31.0,2,5,23,8.646779074794638,16517,2,1,2.0,1,1,2,90000.0,180000.0,1,10.0,10.0,3,1,2,2.0,3.0,2,2.0
11156,42,7.0,1,18,31,5.264341957255343,8623,2,1,2.0,2,1,2,58500.0,117000.0,2,10.0,11.0,3,1,1,3.0,3.0,1,2.0
11157,33,24.0,1,3,0,9.337483325922632,10650,2,2,5.0,2,2,3,25200.0,126000.0,2,6.0,7.0,1,1,1,0.0,1.0,1,2.0
11158,49,30.0,1,24,19,3.67510579850026,9198,2,1,1.0,3,1,2,99000.0,99000.0,2,2.0,6.0,8,1,2,1.0,2.0,1,2.0
11159,37,24.0,1,3,21,16.432080732970388,12558,2,1,1.0,4,1,2,247500.0,247500.0,1,4.0,10.0,14,2,2,0.0,2.0,1,2.0
11160,57,27.0,1,0,11,6.401441509791835,21089,1,1,1.0,4,1,2,135000.0,135000.0,4,6.0,6.0,10,2,1,0.0,0.0,1,2.0
11161,37,26.0,2,4,15,17.366694539139385,12183,2,1,3.0,1,1,2,90000.0,270000.0,1,6.0,10.0,4,2,2,0.0,0.0,1,1.0
11162,22,27.0,1,4,19,11.312217194570136,6749,3,1,1.0,4,1,5,112500.0,112500.0,2,2.0,8.0,2,1,2,0.0,0.0,1,2.0
11163,29,11.0,1,1,35,5.926251097453907,10480,1,1,3.0,1,1,3,22500.0,67500.0,2,4.0,1.0,4,1,1,2.0,1.0,2,2.0
11164,39,39.0,1,18,32,6.37213254035684,7882,2,1,3.0,1,2,1,45000.0,135000.0,2,4.0,10.0,2,1,1,0.0,2.0,1,2.0
11165,29,26.0,2,6,26,16.88301943423126,8265,2,1,4.0,1,2,2,56250.0,225000.0,2,11.0,11.0,2,1,2,2.0,0.0,2,2.0
11166,46,5.0,1,4,33,8.513973728309638,15247,2,1,1.0,5,1,2,157500.0,157500.0,1,10.0,4.0,6,1,2,2.0,2.0,1,1.0
11167,27,22.0,1,1,15,25.72163475278651,9389,2,1,3.0,1,2,2,90000.0,270000.0,2,7.0,0.0,3,1,1,0.0,1.0,2,0.0
11168,29,22.0,1,3,23,14.952649941850806,9442,2,1,2.0,4,1,1,90000.0,180000.0,2,10.0,2.0,2,1,2,2.0,0.0,1,2.0
11169,47,35.0,2,1,26,12.600806451612904,16940,2,1,3.0,1,2,2,75000.0,225000.0,2,3.0,0.0,7,1,2,1.0,0.0,1,2.0
11170,27,37.0,1,1,26,19.648748301960023,9446,2,1,3.0,1,2,2,67500.0,202500.0,3,5.0,2.0,14,1,2,2.0,1.0,1,2.0
11171,35,0.0,2,4,16,9.04462012595471,11302,1,2,2.0,2,1,2,67500.0,135000.0,1,5.0,4.0,8,1,2,1.0,2.0,1,0.0
11172,32,38.0,2,10,26,14.400921658986174,7766,2,1,3.0,1,2,2,75000.0,225000.0,3,5.0,6.0,2,1,2,2.0,1.0,2,2.0
11173,66,47.0,1,0,11,5.166687169393529,24387,2,1,1.0,5,1,2,126000.0,126000.0,4,8.0,8.0,10,1,2,3.0,3.0,1,2.0
11174,53,1.0,2,8,5,7.009657750678713,16435,2,1,2.0,1,2,2,78750.0,157500.0,2,0.0,7.0,2,2,2,2.0,3.0,1,1.0
11175,58,2.0,1,0,33,7.335475757999162,21471,2,1,1.0,4,1,1,157500.0,157500.0,4,7.0,7.0,10,1,1,3.0,3.0,1,1.0
11176,40,35.0,1,6,32,7.812047913893872,12467,2,1,3.0,3,1,2,45000.0,135000.0,2,3.0,7.0,6,1,2,0.0,1.0,1,2.0
11177,61,42.0,1,1,30,8.849364156797623,21753,2,1,2.0,1,1,2,101250.0,202500.0,2,11.0,5.0,13,1,2,0.0,3.0,1,2.0
11178,37,0.0,2,4,21,17.57583647962505,12248,2,1,1.0,4,2,2,270000.0,270000.0,2,4.0,0.0,2,1,2,0.0,1.0,1,0.0
11179,59,14.0,1,0,11,6.643598615916955,21675,4,1,1.0,5,1,1,144000.0,144000.0,4,2.0,2.0,10,1,1,0.0,0.0,1,2.0
11180,39,20.0,1,11,32,7.218479307025986,10290,2,1,3.0,1,1,5,45000.0,135000.0,2,3.0,7.0,8,1,2,2.0,2.0,1,2.0
11181,48,43.0,1,12,27,15.034746970776906,13028,2,1,3.0,2,1,2,112500.0,337500.0,2,3.0,2.0,2,2,2,2.0,1.0,2,1.0
11182,61,49.0,1,0,31,5.0405484116671895,22319,2,1,2.0,1,1,2,56250.0,112500.0,4,11.0,11.0,10,1,2,0.0,0.0,1,2.0
11183,27,24.0,1,3,23,15.71503404924044,8644,2,2,2.0,1,2,2,90000.0,180000.0,2,10.0,0.0,4,1,2,3.0,2.0,1,2.0
11184,32,29.0,2,9,26,12.997432605905006,8304,2,1,3.0,1,2,3,67500.0,202500.0,2,2.0,0.0,4,2,1,2.0,2.0,1,2.0
11185,51,54.0,2,3,23,8.899876390605685,17393,2,1,2.0,1,2,1,90000.0,180000.0,2,2.0,3.0,7,1,1,3.0,0.0,2,2.0
11186,41,1.0,1,2,23,11.225444340505145,13909,1,1,2.0,1,2,2,90000.0,180000.0,2,7.0,7.0,6,1,1,2.0,3.0,1,1.0
11187,47,32.0,1,10,31,5.30985981970076,13799,2,2,2.0,1,1,2,56250.0,112500.0,3,7.0,3.0,8,1,2,3.0,3.0,1,2.0
11188,60,39.0,1,0,9,3.052088985349973,22116,2,1,1.0,5,1,2,67500.0,67500.0,4,5.0,5.0,10,1,2,3.0,3.0,1,2.0
11189,43,13.0,2,4,24,14.015516167393397,14057,1,1,2.0,1,1,2,123750.0,247500.0,2,0.0,0.0,2,1,1,1.0,0.0,2,1.0
11190,58,43.0,2,0,31,5.055943073826132,21361,2,1,2.0,1,1,2,54000.0,108000.0,4,4.0,4.0,10,1,2,3.0,3.0,1,2.0
11191,26,42.0,1,5,32,11.457184078757532,7685,3,2,3.0,1,1,2,45000.0,135000.0,1,0.0,4.0,6,2,2,2.0,1.0,2,1.0
11192,38,43.0,2,7,26,13.421617752326414,11508,2,1,4.0,1,2,2,56250.0,225000.0,2,3.0,11.0,3,1,1,3.0,0.0,2,2.0
11193,58,3.0,1,0,19,5.395429753620463,21268,2,1,1.0,3,2,2,114750.0,114750.0,4,0.0,0.0,10,1,2,2.0,2.0,1,1.0
11194,34,9.0,1,11,27,17.744479495268138,8424,3,1,3.0,1,1,2,97500.0,292500.0,2,7.0,4.0,4,2,1,3.0,3.0,2,2.0
11195,42,4.0,1,8,4,15.83746600543913,12285,2,1,1.0,4,1,5,297000.0,297000.0,1,1.0,1.0,2,1,2,1.0,3.0,1,1.0
11196,58,42.0,1,0,9,3.1372002230897937,21516,2,1,1.0,3,1,2,67500.0,67500.0,4,9.0,9.0,10,1,1,1.0,1.0,1,2.0
11197,55,13.0,2,2,27,14.80611045828437,19329,2,1,3.0,1,2,2,105000.0,315000.0,2,4.0,8.0,7,1,2,0.0,1.0,1,2.0
11198,58,33.0,1,0,35,3.13953488372093,21500,2,1,2.0,1,1,2,33750.0,67500.0,4,8.0,8.0,10,1,2,3.0,3.0,1,2.0
11199,29,2.0,1,3,33,13.09118111545175,9587,2,1,1.0,4,1,2,157500.0,157500.0,2,0.0,7.0,16,1,2,0.0,1.0,1,1.0
11200,52,34.0,1,1,33,7.966213140458247,18423,2,1,1.0,3,1,2,157500.0,157500.0,2,0.0,2.0,6,1,2,0.0,3.0,1,2.0
11201,52,41.0,2,1,33,8.072783188108662,18590,2,1,1.0,3,2,2,157500.0,157500.0,3,11.0,7.0,2,1,1,1.0,3.0,2,2.0
11202,53,22.0,2,32,30,6.42082567061957,7658,2,1,2.0,1,1,2,101250.0,202500.0,3,5.0,3.0,8,2,1,3.0,2.0,1,2.0
11203,64,11.0,1,0,10,13.326000507657163,23638,1,1,2.0,2,2,2,157500.0,315000.0,4,7.0,7.0,10,2,1,0.0,0.0,1,2.0
11204,60,44.0,1,0,19,4.079412564590699,22062,2,1,1.0,4,1,2,90000.0,90000.0,4,3.0,3.0,10,2,2,3.0,3.0,1,2.0
11205,52,39.0,2,9,16,5.5323819978046105,15797,2,1,2.0,1,2,2,63000.0,126000.0,2,6.0,10.0,12,1,2,3.0,0.0,2,1.0
11206,60,6.0,2,6,9,3.6682290605257797,19459,2,1,2.0,2,2,2,45000.0,90000.0,1,1.0,0.0,12,2,1,2.0,3.0,2,2.0
11207,28,18.0,1,4,2,17.569546120058565,8730,1,1,2.0,4,1,2,108000.0,216000.0,2,2.0,3.0,6,2,2,1.0,3.0,1,2.0
11208,44,32.0,1,5,23,9.85545335085414,13998,1,1,2.0,1,1,2,90000.0,180000.0,3,9.0,10.0,6,1,2,0.0,3.0,2,2.0
11209,41,53.0,2,19,33,8.071386933321376,8021,1,1,1.0,4,1,2,180000.0,180000.0,1,1.0,3.0,6,1,2,1.0,1.0,1,2.0
11210,44,32.0,1,13,30,9.624982175958934,11161,1,1,2.0,1,1,2,101250.0,202500.0,2,8.0,0.0,6,2,1,0.0,2.0,1,2.0
11211,52,47.0,1,13,5,6.4953810623556585,14134,2,1,2.0,5,1,2,78750.0,157500.0,1,3.0,3.0,3,1,2,1.0,3.0,1,2.0
11212,54,6.0,1,5,30,9.217114246700046,18156,2,1,2.0,1,1,2,101250.0,202500.0,3,8.0,5.0,2,1,2,2.0,1.0,1,0.0
11213,41,18.0,1,23,26,9.406354515050166,6592,2,1,3.0,1,1,2,75000.0,225000.0,2,4.0,3.0,3,1,2,3.0,1.0,1,1.0
11214,28,8.0,2,1,11,12.502315243563624,9974,2,1,1.0,4,2,2,135000.0,135000.0,2,10.0,8.0,1,1,2,3.0,0.0,2,1.0
11215,39,30.0,1,8,33,10.454175862469508,11340,2,1,1.0,4,1,2,180000.0,180000.0,2,7.0,6.0,4,1,2,3.0,0.0,1,0.0
11216,61,22.0,1,0,17,16.147118187934513,22295,1,1,2.0,1,1,2,180000.0,360000.0,4,11.0,11.0,10,1,2,1.0,1.0,1,2.0
11217,56,20.0,2,17,24,9.963467286615742,14187,1,2,2.0,1,1,2,135000.0,270000.0,2,4.0,4.0,6,1,2,1.0,2.0,1,2.0
11218,31,9.0,1,2,26,17.80767708745548,10463,1,1,3.0,1,1,2,75000.0,225000.0,2,0.0,0.0,7,1,2,1.0,2.0,1,2.0
11219,40,54.0,2,14,32,7.862812640407369,9653,2,1,4.0,1,2,2,39375.0,157500.0,2,2.0,9.0,7,2,1,0.0,3.0,1,2.0
11220,51,35.0,1,26,30,6.932530373586359,9065,2,1,2.0,2,1,2,99000.0,198000.0,1,3.0,2.0,2,1,1,3.0,3.0,1,2.0
11221,39,30.0,1,8,33,10.454175862469508,11340,2,1,1.0,4,1,2,180000.0,180000.0,2,7.0,6.0,4,1,2,3.0,0.0,1,2.0
11222,42,39.0,2,8,10,15.746971736204577,12175,2,2,2.0,1,1,2,146250.0,292500.0,1,8.0,9.0,2,1,2,0.0,3.0,1,2.0
11223,38,27.0,2,0,31,7.900280898876405,13552,1,1,2.0,4,1,2,56250.0,112500.0,2,7.0,7.0,15,1,2,1.0,0.0,1,2.0
11224,52,28.0,1,3,35,1.320228839665542,17805,2,1,2.0,1,1,2,13500.0,27000.0,2,1.0,5.0,12,1,2,0.0,3.0,2,1.0
11225,52,53.0,1,13,30,8.399004562422231,14432,1,2,2.0,1,1,2,101250.0,202500.0,2,6.0,1.0,6,1,1,1.0,1.0,1,1.0
11226,51,12.0,1,1,8,23.062730627306273,18140,2,1,2.0,1,1,2,225000.0,450000.0,2,3.0,4.0,2,1,1,1.0,3.0,1,2.0
11227,35,3.0,2,14,26,12.184555399111881,7528,2,1,4.0,1,2,5,56250.0,225000.0,2,1.0,10.0,1,1,2,0.0,3.0,1,1.0
11228,35,22.0,1,15,20,9.741313995021105,7164,2,1,4.0,1,1,2,45000.0,180000.0,1,7.0,10.0,2,1,2,3.0,3.0,1,1.0
11229,27,38.0,2,3,33,16.01423487544484,9024,1,2,1.0,4,1,2,180000.0,180000.0,1,1.0,0.0,6,1,1,3.0,1.0,2,0.0
11230,54,25.0,2,20,17,13.127666557269446,12493,1,1,2.0,1,2,2,180000.0,360000.0,2,5.0,8.0,2,1,2,3.0,0.0,1,2.0
11231,50,44.0,1,12,5,6.824385805277525,13815,2,1,2.0,1,1,2,78750.0,157500.0,2,2.0,4.0,15,2,1,3.0,1.0,2,0.0
11232,48,55.0,1,6,16,6.718089076884797,15371,2,1,2.0,1,1,2,67500.0,135000.0,1,3.0,8.0,12,1,2,1.0,3.0,1,2.0
11233,30,10.0,2,5,20,13.950244129272262,9013,1,1,4.0,1,2,2,45000.0,180000.0,1,5.0,0.0,4,2,1,1.0,3.0,2,2.0
11234,48,16.0,1,10,16,6.260434056761269,13856,2,1,2.0,1,1,2,67500.0,135000.0,2,2.0,5.0,1,1,1,2.0,3.0,1,2.0
11235,48,1.0,1,1,0,6.119118846886049,17339,2,1,3.0,2,2,2,37500.0,112500.0,2,7.0,1.0,2,1,1,3.0,1.0,1,1.0
11236,43,33.0,2,3,20,10.432968179447053,14811,2,1,4.0,1,2,2,45000.0,180000.0,2,6.0,1.0,7,1,2,2.0,3.0,1,2.0
11237,57,45.0,1,23,10,9.869419981779533,12269,2,1,2.0,1,1,2,146250.0,292500.0,3,2.0,0.0,9,2,1,1.0,0.0,2,2.0
11238,48,5.0,1,6,16,6.740899785289859,15571,2,1,2.0,1,1,2,67500.0,135000.0,2,5.0,3.0,1,1,1,2.0,0.0,1,1.0
11239,47,10.0,1,8,5,7.703218233395285,14286,2,1,2.0,1,1,2,78750.0,157500.0,1,2.0,8.0,6,1,1,0.0,0.0,1,2.0
11240,35,22.0,1,17,19,5.883275807969878,6576,2,1,1.0,4,1,2,112500.0,112500.0,1,8.0,3.0,4,1,2,3.0,3.0,2,0.0
11241,57,34.0,1,3,31,5.536707830099064,19797,2,2,2.0,1,1,2,61200.0,122400.0,2,2.0,11.0,8,1,1,1.0,0.0,2,2.0
11242,44,53.0,1,13,30,9.624982175958934,11161,1,1,2.0,1,1,2,101250.0,202500.0,2,8.0,0.0,6,2,1,0.0,2.0,1,2.0
11243,42,40.0,1,0,26,14.314798320396998,15036,1,1,4.0,1,1,4,56250.0,225000.0,2,8.0,9.0,2,1,2,0.0,0.0,1,1.0
11244,41,6.0,2,5,15,15.58081828149345,13005,2,1,3.0,1,2,2,90000.0,270000.0,1,1.0,1.0,7,1,2,2.0,1.0,1,0.0
11245,27,33.0,1,4,0,10.855518221762729,8433,2,1,4.0,1,1,2,31500.0,126000.0,2,10.0,5.0,4,2,2,3.0,0.0,2,2.0
11246,25,3.0,2,0,19,11.840858856962425,8861,2,1,1.0,4,1,3,112500.0,112500.0,2,6.0,7.0,8,1,2,3.0,1.0,1,1.0
11247,55,2.0,1,0,11,6.621542083578576,20388,3,1,1.0,3,1,2,135000.0,135000.0,4,7.0,7.0,10,1,2,0.0,0.0,1,1.0
11248,30,6.0,1,5,35,5.108605161583289,9039,2,1,2.0,3,1,2,33750.0,67500.0,2,10.0,1.0,9,2,2,1.0,3.0,2,0.0
11249,44,54.0,1,13,30,9.6058061761776,11373,2,1,2.0,1,1,2,101250.0,202500.0,2,0.0,7.0,4,1,2,2.0,0.0,1,2.0
11250,33,14.0,2,0,23,14.593805740230257,11934,2,1,2.0,1,1,3,90000.0,180000.0,2,8.0,1.0,1,2,1,1.0,0.0,1,2.0
11251,48,28.0,1,11,16,6.183300508404709,13395,2,1,2.0,1,1,2,67500.0,135000.0,1,11.0,2.0,4,1,1,0.0,1.0,1,2.0
11252,38,34.0,1,8,31,6.467375682667433,11055,1,1,2.0,1,1,2,56250.0,112500.0,2,6.0,8.0,2,2,2,0.0,3.0,1,2.0
11253,36,3.0,1,0,5,11.725729600952949,13030,1,1,2.0,2,1,3,78750.0,157500.0,2,9.0,2.0,9,1,1,2.0,1.0,1,1.0
11254,24,2.0,1,2,9,9.184610674558629,8213,1,2,2.0,1,1,2,45000.0,90000.0,1,0.0,9.0,4,1,2,2.0,1.0,1,1.0
11255,34,8.0,1,11,26,12.831175002970179,8284,1,1,4.0,1,2,2,54000.0,216000.0,2,10.0,0.0,6,2,1,2.0,3.0,2,2.0
11256,33,14.0,2,3,27,23.21639150943396,11128,2,1,4.0,1,1,2,78750.0,315000.0,3,3.0,10.0,3,1,2,0.0,1.0,1,2.0
11257,56,18.0,2,0,32,7.623057935240308,20661,2,1,3.0,1,1,2,52500.0,157500.0,4,4.0,4.0,10,2,2,3.0,3.0,1,2.0
11258,37,20.0,2,9,10,18.42536265793168,10088,1,2,2.0,1,1,2,157500.0,315000.0,2,9.0,0.0,9,2,1,1.0,1.0,1,2.0
11259,39,35.0,2,5,20,12.352833526505215,12717,2,1,6.0,1,1,2,33750.0,202500.0,3,5.0,3.0,6,1,1,3.0,0.0,2,0.0
11260,31,43.0,1,8,26,13.987704634938178,8417,2,1,3.0,1,1,2,67500.0,202500.0,1,9.0,4.0,2,1,1,3.0,2.0,1,2.0
